ID  MINE      GT       VEL   DUR    GROUP_ID
2995  Saccade  Saccade  166.4  67.0  129
2996  Saccade  Saccade  340.5  67.0  129
2997  Saccade  Saccade  230.3  67.0  129
2998  Saccade  Saccade  169.7  67.0  129
2999  Fixation  Fixation  0.0  100.0  121
3000  Fixation  Fixation  0.9  100.0  121
3001  Fixation  Fixation  5.2  100.0  121
3002  Fixation  Fixation  3.8  100.0  121
3003  Fixation  Fixation  1.4  100.0  121
3004  Fixation  Fixation  15.6  100.0  121
3005  Saccade  Saccade  194.4  50.0  130
3006  Saccade  Saccade  157.3  50.0  130
3007  Saccade  Saccade  73.0  50.0  130
3008  Fixation  Fixation  2.1  133.0  122
3009  Fixation  Fixation  6.2  133.0  122
3010  Fixation  Fixation  3.6  133.0  122
3011  Fixation  Fixation  6.3  133.0  122
3012  Fixation  Fixation  1.2  133.0  122
3013  Fixation  Fixation  0.0  133.0  122
3014  Fixation  Fixation  3.2  133.0  122
3015  Fixation  Fixation  0.0  133.0  122
3016  Saccade  Saccade  135.6  50.0  131
3017  Saccade  Saccade  188.3  50.0  131
3018  Saccade  Saccade  85.0  50.0  131
3019  Fixation  Fixation  21.2  167.0  123
3020  Fixation  Fixation  5.6  167.0  123
3021  Fixation  Fixation  0.0  167.0  123
3022  Fixation  Fixation  5.1  167.0  123
3023  Fixation  Fixation  1.1  167.0  123
3024  Fixation  Fixation  4.4  167.0  123
3025  Fixation  Fixation  1.4  167.0  123
3026  Fixation  Fixation  4.7  167.0  123
3027  Fixation  Fixation  9.0  167.0  123
3028  Fixation  Fixation  27.7  167.0  123
3029  Saccade  Saccade  252.1  116.0  132
3030  Saccade  Saccade  151.9  116.0  132
3031  Saccade  Saccade  168.4  116.0  132
3032  Saccade  Saccade  186.1  116.0  132
3033  Saccade  Saccade  115.8  116.0  132
3034  Saccade  Saccade  122.4  116.0  132
3035  Saccade  Saccade  104.4  116.0  132
3036  Fixation  Fixation  20.7  167.0  124
3037  Fixation  Fixation  12.0  167.0  124
3038  Fixation  Fixation  1.1  167.0  124
3039  Fixation  Fixation  0.5  167.0  124
3040  Fixation  Fixation  2.9  167.0  124
3041  Fixation  Fixation  6.4  167.0  124
3042  Fixation  Fixation  2.9  167.0  124
3043  Fixation  Fixation  9.0  167.0  124
3044  Fixation  Fixation  7.5  167.0  124
3045  Fixation  Fixation  10.3  167.0  124
3046  Saccade  Saccade  83.7  50.0  133
3047  Saccade  Saccade  311.2  50.0  133
3048  Saccade  Saccade  116.2  50.0  133
3049  Fixation  Fixation  8.2  517.0  125
3050  Fixation  Fixation  8.0  517.0  125
3051  Fixation  Fixation  8.9  517.0  125
3052  Fixation  Fixation  2.5  517.0  125
3053  Fixation  Fixation  3.1  517.0  125
3054  Fixation  Fixation  10.0  517.0  125
3055  Fixation  Fixation  4.5  517.0  125
3056  Fixation  Fixation  6.2  517.0  125
3057  Fixation  Fixation  1.1  517.0  125
3058  Fixation  Fixation  5.4  517.0  125
3059  Fixation  Fixation  2.8  517.0  125
3060  Fixation  Fixation  4.6  517.0  125
3061  Fixation  Fixation  2.4  517.0  125
3062  Fixation  Fixation  2.1  517.0  125
3063  Fixation  Fixation  4.9  517.0  125
3064  Fixation  Fixation  4.7  517.0  125
3065  Fixation  Fixation  4.8  517.0  125
3066  Fixation  Fixation  0.0  517.0  125
3067  Fixation  Fixation  8.5  517.0  125
3068  Fixation  Fixation  2.5  517.0  125
3069  Fixation  Fixation  0.0  517.0  125
3070  Fixation  Fixation  0.6  517.0  125
3071  Fixation  Fixation  5.6  517.0  125
3072  Fixation  Fixation  12.7  517.0  125
3073  Fixation  Fixation  4.0  517.0  125
3074  Fixation  Fixation  5.1  517.0  125
3075  Fixation  Fixation  5.4  517.0  125
3076  Fixation  Fixation  3.5  517.0  125
3077  Fixation  Fixation  6.8  517.0  125
3078  Fixation  Fixation  1.1  517.0  125
3079  Fixation  Fixation  23.0  517.0  125
3080  Saccade  Saccade  232.1  66.0  134
3081  Saccade  Saccade  206.7  66.0  134
3082  Saccade  Saccade  170.3  66.0  134
3083  Saccade  Saccade  119.1  66.0  134
3084  Fixation  Fixation  7.2  300.0  126
3085  Fixation  Fixation  1.3  300.0  126
3086  Fixation  Fixation  5.3  300.0  126
3087  Fixation  Fixation  1.4  300.0  126
3088  Fixation  Fixation  7.7  300.0  126
3089  Fixation  Fixation  4.2  300.0  126
3090  Fixation  Fixation  4.1  300.0  126
3091  Fixation  Fixation  3.4  300.0  126
3092  Fixation  Fixation  0.8  300.0  126
3093  Fixation  Fixation  1.4  300.0  126
3094  Fixation  Fixation  4.6  300.0  126
3095  Fixation  Fixation  1.1  300.0  126
3096  Fixation  Fixation  1.9  300.0  126
3097  Fixation  Fixation  1.9  300.0  126
3098  Fixation  Fixation  1.4  300.0  126
3099  Fixation  Fixation  1.4  300.0  126
3100  Fixation  Fixation  9.4  300.0  126
3101  Fixation  Fixation  0.0  300.0  126
3102  Saccade  Saccade  58.4  84.0  135
3103  Saccade  Saccade  271.8  84.0  135
3104  Saccade  Saccade  258.8  84.0  135
3105  Saccade  Saccade  240.5  84.0  135
3106  Saccade  Saccade  151.8  84.0  135
3107  Fixation  Fixation  9.7  66.0  127
3108  Fixation  Fixation  6.6  66.0  127
3109  Fixation  Fixation  6.5  66.0  127
3110  Fixation  Fixation  4.9  66.0  127
3111  Saccade  Saccade  164.2  50.0  136
3112  Saccade  Saccade  169.1  50.0  136
3113  Saccade  Saccade  61.4  50.0  136
3114  Fixation  Fixation  5.4  167.0  128
3115  Fixation  Fixation  2.3  167.0  128
3116  Fixation  Fixation  0.7  167.0  128
3117  Fixation  Fixation  3.2  167.0  128
3118  Fixation  Fixation  4.7  167.0  128
3119  Fixation  Fixation  11.2  167.0  128
3120  Fixation  Fixation  0.8  167.0  128
3121  Fixation  Fixation  4.3  167.0  128
3122  Fixation  Fixation  3.1  167.0  128
3123  Fixation  Fixation  0.0  167.0  128
3124  Saccade  Saccade  176.5  133.0  137
3125  Saccade  Saccade  218.4  133.0  137
3126  Saccade  Saccade  116.3  133.0  137
3127  Saccade  Saccade  166.8  133.0  137
3128  Saccade  Saccade  187.0  133.0  137
3129  Saccade  Saccade  173.0  133.0  137
3130  Saccade  Saccade  156.5  133.0  137
3131  Saccade  Saccade  83.0  133.0  137
3132  Fixation  Fixation  7.8  84.0  129
3133  Fixation  Fixation  6.7  84.0  129
3134  Fixation  Fixation  3.2  84.0  129
3135  Fixation  Fixation  0.0  84.0  129
3136  Fixation  Fixation  3.7  84.0  129
3137  Saccade  Saccade  56.3  66.0  138
3138  Saccade  Saccade  339.4  66.0  138
3139  Saccade  Saccade  270.8  66.0  138
3140  Saccade  Saccade  166.8  66.0  138
3141  Fixation  Fixation  10.1  950.0  130
3142  Fixation  Fixation  5.4  950.0  130
3143  Fixation  Fixation  11.6  950.0  130
3144  Fixation  Fixation  9.3  950.0  130
3145  Fixation  Fixation  1.4  950.0  130
3146  Fixation  Fixation  5.1  950.0  130
3147  Fixation  Fixation  8.8  950.0  130
3148  Fixation  Fixation  6.9  950.0  130
3149  Fixation  Fixation  9.5  950.0  130
3150  Fixation  Fixation  2.7  950.0  130
3151  Fixation  Fixation  1.2  950.0  130
3152  Fixation  Fixation  3.7  950.0  130
3153  Fixation  Fixation  3.9  950.0  130
3154  Fixation  Fixation  8.1  950.0  130
3155  Fixation  Fixation  3.6  950.0  130
3156  Fixation  Fixation  1.8  950.0  130
3157  Fixation  Fixation  0.7  950.0  130
3158  Fixation  Fixation  3.3  950.0  130
3159  Fixation  Fixation  0.9  950.0  130
3160  Fixation  Fixation  0.7  950.0  130
3161  Fixation  Fixation  1.6  950.0  130
3162  Fixation  Fixation  4.9  950.0  130
3163  Fixation  Fixation  4.4  950.0  130
3164  Fixation  Fixation  3.7  950.0  130
3165  Fixation  Fixation  6.1  950.0  130
3166  Fixation  Fixation  5.7  950.0  130
3167  Fixation  Fixation  0.0  950.0  130
3168  Fixation  Fixation  3.8  950.0  130
3169  Fixation  Fixation  9.5  950.0  130
3170  Fixation  Fixation  0.6  950.0  130
3171  Fixation  Fixation  2.5  950.0  130
3172  Fixation  Fixation  6.3  950.0  130
3173  Fixation  Fixation  2.5  950.0  130
3174  Fixation  Fixation  4.8  950.0  130
3175  Fixation  Fixation  9.9  950.0  130
3176  Fixation  Fixation  3.2  950.0  130
3177  Fixation  Fixation  13.2  950.0  130
3178  Fixation  Fixation  7.0  950.0  130
3179  Fixation  Fixation  1.6  950.0  130
3180  Fixation  Fixation  0.9  950.0  130
3181  Fixation  Fixation  3.9  950.0  130
3182  Fixation  Fixation  7.0  950.0  130
3183  Fixation  Fixation  2.4  950.0  130
3184  Fixation  Fixation  4.4  950.0  130
3185  Fixation  Fixation  0.4  950.0  130
3186  Fixation  Fixation  0.4  950.0  130
3187  Fixation  Fixation  3.0  950.0  130
3188  Fixation  Fixation  7.5  950.0  130
3189  Fixation  Fixation  1.1  950.0  130
3190  Fixation  Fixation  3.5  950.0  130
3191  Fixation  Fixation  6.4  950.0  130
3192  Fixation  Fixation  0.0  950.0  130
3193  Fixation  Fixation  12.4  950.0  130
3194  Fixation  Fixation  0.0  950.0  130
3195  Fixation  Fixation  1.5  950.0  130
3196  Fixation  Fixation  7.7  950.0  130
3197  Fixation  Fixation  0.0  950.0  130
3198  Saccade  Saccade  131.9  34.0  139
3199  Saccade  Saccade  80.6  34.0  139
3200  Fixation  Fixation  0.0  250.0  131
3201  Fixation  Fixation  7.2  250.0  131
3202  Fixation  Fixation  7.1  250.0  131
3203  Fixation  Fixation  7.0  250.0  131
3204  Fixation  Fixation  4.1  250.0  131
3205  Fixation  Fixation  8.7  250.0  131
3206  Fixation  Fixation  9.2  250.0  131
3207  Fixation  Fixation  10.4  250.0  131
3208  Fixation  Fixation  0.0  250.0  131
3209  Fixation  Fixation  13.6  250.0  131
3210  Fixation  Fixation  7.9  250.0  131
3211  Fixation  Fixation  5.2  250.0  131
3212  Fixation  Fixation  5.2  250.0  131
3213  Fixation  Fixation  1.5  250.0  131
3214  Fixation  Fixation  13.1  250.0  131
3215  Saccade  Saccade  94.1  50.0  140
3216  Saccade  Saccade  183.2  50.0  140
3217  Saccade  Saccade  79.6  50.0  140
3218  Fixation  Fixation  18.0  133.0  132
3219  Fixation  Fixation  9.1  133.0  132
3220  Fixation  Fixation  2.2  133.0  132
3221  Fixation  Fixation  2.1  133.0  132
3222  Fixation  Fixation  2.7  133.0  132
3223  Fixation  Fixation  2.1  133.0  132
3224  Fixation  Fixation  2.2  133.0  132
3225  Fixation  Fixation  13.2  133.0  132
3226  Saccade  Saccade  144.8  50.0  141
3227  Saccade  Saccade  151.4  50.0  141
3228  Saccade  Saccade  38.9  50.0  141
3229  Fixation  Fixation  2.0  167.0  133
3230  Fixation  Fixation  2.1  167.0  133
3231  Fixation  Fixation  1.1  167.0  133
3232  Fixation  Fixation  2.4  167.0  133
3233  Fixation  Fixation  3.4  167.0  133
3234  Fixation  Fixation  5.8  167.0  133
3235  Fixation  Fixation  1.7  167.0  133
3236  Fixation  Fixation  2.7  167.0  133
3237  Fixation  Fixation  1.0  167.0  133
3238  Fixation  Fixation  23.6  167.0  133
3239  Saccade  Saccade  256.9  66.0  142
3240  Saccade  Saccade  161.6  66.0  142
3241  Saccade  Saccade  171.0  66.0  142
3242  Saccade  Saccade  200.4  66.0  142
3243  Fixation  Fixation  5.2  150.0  134
3244  Fixation  Fixation  15.5  150.0  134
3245  Fixation  Fixation  6.9  150.0  134
3246  Fixation  Fixation  0.0  150.0  134
3247  Fixation  Fixation  2.8  150.0  134
3248  Fixation  Fixation  7.7  150.0  134
3249  Fixation  Fixation  8.9  150.0  134
3250  Fixation  Fixation  4.6  150.0  134
3251  Fixation  Fixation  3.1  150.0  134
3252  Saccade  Saccade  166.4  34.0  143
3253  Saccade  Saccade  57.9  34.0  143
3254  Fixation  Fixation  0.6  166.0  135
3255  Fixation  Fixation  0.0  166.0  135
3256  Fixation  Fixation  5.4  166.0  135
3257  Fixation  Fixation  1.0  166.0  135
3258  Fixation  Fixation  2.4  166.0  135
3259  Fixation  Fixation  4.2  166.0  135
3260  Fixation  Fixation  0.0  166.0  135
3261  Fixation  Fixation  2.4  166.0  135
3262  Fixation  Fixation  4.4  166.0  135
3263  Fixation  Fixation  1.3  166.0  135
3264  Saccade  Saccade  64.3  17.0  144

False Positive: 3
False Negative: 3
