left_gaze_origin_validity,right_gaze_origin_validity,Recording timestamp,Gaze point left X,Gaze point left Y,Gaze point left Z,Eye position left X,Eye position left Y,Eye position left Z,Gaze point right X,Gaze point right Y,Gaze point right Z,Eye position right X,Eye position right Y,Eye position right Z,Eye movement type
1,1,1172837749,9.985686302185059,155.59445190429688,45.98997116088867,-18.236648559570312,55.32776641845703,671.552490234375,14.007061004638672,157.07794189453125,46.5299072265625,42.74503707885742,59.63801956176758,671.4032592773438,Fixation
1,1,1172837766,9.67474365234375,158.68307495117188,47.11412048339844,-18.238998413085938,55.32935333251953,671.5155029296875,12.598858833312988,159.18055725097656,47.29520797729492,42.75004577636719,59.59758377075195,671.415771484375,Fixation
1,1,1172837783,8.503410339355469,156.8544158935547,46.448577880859375,-18.25277328491211,55.312931060791016,671.439453125,13.578869819641113,158.7012939453125,47.120758056640625,42.73572540283203,59.54234313964844,671.3428955078125,Fixation
1,1,1172837799,11.451491355895996,155.43955993652344,45.93362045288086,-18.293983459472656,55.3010368347168,671.4989013671875,13.601694107055664,156.052490234375,46.15672302246094,42.71112823486328,59.521514892578125,671.4600830078125,Fixation
1,1,1172837816,11.456528663635254,155.48251342773438,45.94921875,-18.378009796142578,55.31121063232422,671.481689453125,12.905379295349121,153.85801696777344,45.35798263549805,42.61553192138672,59.51288604736328,671.3206787109375,Fixation
1,1,1172837833,9.076831817626953,154.84437561035156,45.716983795166016,-18.503517150878906,55.314083099365234,671.412353515625,14.52161693572998,158.85223388671875,47.175716400146484,42.498329162597656,59.55873489379883,671.5751342773438,Fixation
1,1,1172837849,9.196529388427734,154.53675842285156,45.60499572753906,-18.65703582763672,55.302490234375,671.4395751953125,12.39303970336914,157.18006896972656,46.567108154296875,42.326805114746094,59.53843688964844,671.4344482421875,Fixation
1,1,1172837866,9.566544532775879,152.92129516601562,45.01704788208008,-18.84233283996582,55.27185821533203,671.450927734375,14.157151222229004,156.32366943359375,46.25536346435547,42.142906188964844,59.52054977416992,671.3956909179688,Fixation
1,1,1172837883,9.906240463256836,160.1232452392578,47.63833999633789,-19.022216796875,55.19695281982422,671.5654296875,14.454792976379395,154.96218872070312,45.75984191894531,41.975318908691406,59.5272331237793,671.7053833007812,Fixation
1,1,1172837899,9.7757568359375,158.95492553710938,47.21307373046875,-19.18809700012207,55.1343879699707,671.61962890625,15.95557689666748,155.2117156982422,45.85061264038086,41.79072570800781,59.44512176513672,671.5531616210938,Fixation
1,1,1172837916,10.611077308654785,154.01856994628906,45.41638946533203,-19.331748962402344,55.11358642578125,671.6354370117188,14.056599617004395,157.0582733154297,46.522735595703125,41.6539306640625,59.428497314453125,671.7981567382812,Fixation
