device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,system_time_now,left_eye_openness_value,right_eye_openness_value
2136210323,497043679726,"(0.5232031941413879, 0.42038998007774353)","(12.87773609161377, 178.1532440185547, 54.200679779052734)",1,2.816162109375,1,"(-39.51858901977539, 58.8201904296875, 672.7157592773438)",1,"(0.5267925262451172, 0.44523218274116516)","(14.869837760925293, 170.86550903320312, 51.54819869995117)",1,2.74981689453125,1,"(21.380403518676758, 61.77381134033203, 673.5819091796875)",1,1742986642217,11.529205322265625,11.467361450195312
2136226989,497043696392,"(0.5260443091392517, 0.42155441641807556)","(14.454573631286621, 177.81163024902344, 54.076351165771484)",1,2.8338470458984375,1,"(-39.506752014160156, 58.815040588378906, 672.6795654296875)",1,"(0.5245071649551392, 0.44759219884872437)","(13.60143756866455, 170.17318725585938, 51.296180725097656)",1,2.7619476318359375,1,"(21.390888214111328, 61.76854705810547, 673.5814208984375)",1,1742986642236,11.8037109375,11.298492431640625
2136243657,497043713059,"(0.520697295665741, 0.4268064796924591)","(11.486976623535156, 176.27088928222656, 53.51557540893555)",1,2.83514404296875,1,"(-39.501869201660156, 58.825191497802734, 672.7186279296875)",1,"(0.5283840894699097, 0.4499524235725403)","(15.753127098083496, 169.4807891845703, 51.04414367675781)",1,2.752288818359375,1,"(21.401126861572266, 61.78696060180664, 673.643310546875)",1,1742986642253,11.520965576171875,11.6484375
2136260323,497043729725,"(0.5536451935768127, 0.4322865605354309)","(29.77303695678711, 174.66326904296875, 52.930419921875)",1,2.85198974609375,1,"(-39.31892013549805, 58.82172775268555, 672.8413696289062)",1,"(0.560133695602417, 0.45814090967178345)","(33.37419509887695, 167.07862854003906, 50.169803619384766)",1,2.7847747802734375,1,"(21.584564208984375, 61.74351501464844, 673.7568969726562)",1,1742986642270,11.704666137695312,11.722061157226562
2136276992,497043746393,"(0.6194145083427429, 0.46941646933555603)","(66.27503204345703, 163.77081298828125, 48.96593475341797)",1,2.842437744140625,1,"(-38.87881851196289, 58.76935958862305, 672.7865600585938)",1,"(0.626555323600769, 0.4824025332927704)","(70.2381820678711, 159.96121215820312, 47.57933807373047)",1,2.7604522705078125,1,"(21.9548397064209, 61.712066650390625, 673.933837890625)",1,1742986642287,11.76190185546875,11.290603637695312
2136293659,497043763060,"(0.670192539691925, 0.4848477840423584)","(94.45682525634766, 159.2438507080078, 47.318302154541016)",1,2.8770599365234375,1,"(-38.52985382080078, 58.714778900146484, 672.984130859375)",1,"(0.6740298867225647, 0.5009729266166687)","(96.58655548095703, 154.51339721679688, 45.596534729003906)",1,2.709930419921875,1,"(22.28426742553711, 61.68556213378906, 674.4264526367188)",1,1742986642303,11.042510986328125,10.841445922851562
2136310325,497043779725,"(0.714209258556366, 0.513068675994873)","(118.88607788085938, 150.96498107910156, 44.30494689941406)",1,2.8779296875,1,"(-38.228092193603516, 58.64238739013672, 673.0919189453125)",1,"(0.7201562523841858, 0.5032205581665039)","(122.18666076660156, 153.85401916503906, 45.35649490356445)",1,2.703948974609375,1,"(22.51333999633789, 61.55790710449219, 674.2979736328125)",1,1742986642319,11.27142333984375,10.934066772460938
2136326992,497043796392,"(0.7163214087486267, 0.5318317413330078)","(120.05835723876953, 145.4606475830078, 42.30155944824219)",1,2.9141387939453125,1,"(-38.135894775390625, 58.60560989379883, 672.7506103515625)",1,"(0.7169776558876038, 0.5104926228523254)","(120.42255401611328, 151.720703125, 44.580047607421875)",1,2.7045440673828125,1,"(22.62270164489746, 61.55792999267578, 674.378662109375)",1,1742986642335,11.135726928710938,11.102859497070312
2136343659,497043813058,"(0.7190031409263611, 0.5257543325424194)","(121.5467300415039, 147.24351501464844, 42.95046615600586)",1,2.9235687255859375,1,"(-38.117027282714844, 58.619285583496094, 672.7666625976562)",1,"(0.7188489437103271, 0.5198361277580261)","(121.46111297607422, 148.9796905517578, 43.58238983154297)",1,2.7079620361328125,1,"(22.665172576904297, 61.579750061035156, 674.45166015625)",1,1742986642352,11.285415649414062,10.584014892578125
2136360325,497043829725,"(0.7202492952346802, 0.5282713770866394)","(122.23833465576172, 146.50511169433594, 42.68174362182617)",1,2.889739990234375,1,"(-38.10188293457031, 58.63929748535156, 672.8948974609375)",1,"(0.7221093773841858, 0.511799156665802)","(123.27066802978516, 151.33738708496094, 44.440555572509766)",1,2.7041778564453125,1,"(22.70174217224121, 61.56549072265625, 674.3861083984375)",1,1742986642368,11.283660888671875,11.173233032226562
2136376992,497043846393,"(0.726858377456665, 0.5152658224105835)","(125.9063720703125, 150.32041931152344, 44.070396423339844)",1,2.87420654296875,1,"(-38.079410552978516, 58.6214714050293, 672.8828735351562)",1,"(0.7207629084587097, 0.5130794644355774)","(122.52340698242188, 150.96180725097656, 44.30379104614258)",1,2.701904296875,1,"(22.75244903564453, 61.532936096191406, 674.3193359375)",1,1742986642385,11.157302856445312,10.709686279296875
2136393659,497043863060,"(0.7244899272918701, 0.5236273407936096)","(124.59188842773438, 147.86749267578125, 43.1776008605957)",1,2.89501953125,1,"(-38.058189392089844, 58.58879089355469, 672.8091430664062)",1,"(0.7228605151176453, 0.5336545705795288)","(123.68754577636719, 144.92588806152344, 42.10696792602539)",1,2.7045135498046875,1,"(22.794292449951172, 61.5003662109375, 674.2789306640625)",1,1742986642402,11.302261352539062,11.215408325195312
2136410326,497043879728,"(0.7283779382705688, 0.5359768271446228)","(126.74971008300781, 144.24464416503906, 41.8590087890625)",1,2.8701629638671875,1,"(-38.030372619628906, 58.5526008605957, 672.673095703125)",1,"(0.7234950661659241, 0.535770058631897)","(124.03972625732422, 144.30528259277344, 41.88108825683594)",1,2.7013397216796875,1,"(22.81711769104004, 61.424774169921875, 674.0635986328125)",1,1742986642419,11.106597900390625,10.703933715820312
2136426993,497043896395,"(0.7290226221084595, 0.5330169200897217)","(127.10750579833984, 145.1129608154297, 42.17499923706055)",1,2.866424560546875,1,"(-38.01597213745117, 58.504554748535156, 672.590576171875)",1,"(0.7224242687225342, 0.5262993574142456)","(123.4454116821289, 147.0836181640625, 42.892295837402344)",1,2.6918182373046875,1,"(22.854225158691406, 61.35154724121094, 674.1617431640625)",1,1742986642435,11.112716674804688,11.341354370117188
2136443660,497043913063,"(0.7257642149925232, 0.5319737792015076)","(125.29910278320312, 145.41897583007812, 42.286434173583984)",1,2.8673248291015625,1,"(-38.001365661621094, 58.46546936035156, 672.5070190429688)",1,"(0.7242384552955627, 0.518734872341156)","(124.45232391357422, 149.30276489257812, 43.699989318847656)",1,2.7120819091796875,1,"(22.874195098876953, 61.303829193115234, 674.0977172851562)",1,1742986642452,11.129196166992188,10.601348876953125
2136460326,497043929729,"(0.7284448146820068, 0.5312208533287048)","(126.78681182861328, 145.6398468017578, 42.36680221557617)",1,2.89739990234375,1,"(-37.98303985595703, 58.450191497802734, 672.4217529296875)",1,"(0.7227350473403931, 0.522796630859375)","(123.61792755126953, 148.1111602783203, 43.26629638671875)",1,2.7281494140625,1,"(22.899829864501953, 61.2775764465332, 673.9827880859375)",1,1742986642469,11.141769409179688,11.19140625
2136476993,497043946396,"(0.727169930934906, 0.5332422256469727)","(126.0792465209961, 145.04684448242188, 42.150978088378906)",1,2.8599395751953125,1,"(-37.95429229736328, 58.42352294921875, 672.3248291015625)",1,"(0.7214484214782715, 0.5262050628662109)","(122.9038314819336, 147.11126708984375, 42.90235900878906)",1,2.7105865478515625,1,"(22.94270896911621, 61.26704025268555, 674.0046997070312)",1,1742986642485,11.472885131835938,11.085250854492188
2136493659,497043963062,"(0.7258291840553284, 0.5369516015052795)","(125.33516693115234, 143.95867919921875, 41.75489807128906)",1,2.904388427734375,1,"(-37.91786193847656, 58.37977600097656, 672.2279052734375)",1,"(0.7221584320068359, 0.5278796553611755)","(123.29792022705078, 146.6200408935547, 42.72355651855469)",1,2.7331695556640625,1,"(22.981504440307617, 61.23910140991211, 673.9522094726562)",1,1742986642502,11.44317626953125,11.222640991210938
2136510326,497043979730,"(0.727689802646637, 0.5503415465354919)","(126.3678207397461, 140.03060913085938, 40.3251953125)",1,2.90692138671875,1,"(-37.854000091552734, 58.29943084716797, 672.318359375)",1,"(0.725512683391571, 0.533257007598877)","(125.15947723388672, 145.04251098632812, 42.14939498901367)",1,2.696258544921875,1,"(23.04492950439453, 61.067386627197266, 673.772216796875)",1,1742986642519,11.466323852539062,10.812179565429688
2136526993,497043996398,"(0.7944343090057373, 0.6715462803840637)","(163.4110107421875, 104.47394561767578, 27.38363265991211)",1,2.8637847900390625,1,"(-37.43365478515625, 57.89120864868164, 672.382568359375)",1,"(0.7941758036613464, 0.6815921068191528)","(163.2675323486328, 101.52690887451172, 26.31100082397461)",1,2.6669921875,1,"(23.232145309448242, 60.72496032714844, 673.897216796875)",1,1742986642535,11.373443603515625,11.20062255859375
2136543663,497044013068,"(0.8547097444534302, 0.7675225138664246)","(196.8638916015625, 76.31832885742188, 17.135833740234375)",1,2.8116302490234375,1,"(-37.04314422607422, 57.57494354248047, 672.2307739257812)",1,"(0.8429388403892517, 0.7614648938179016)","(190.33099365234375, 78.09539031982422, 17.78264808654785)",1,2.702362060546875,1,"(23.437002182006836, 60.40936279296875, 674.04638671875)",1,1742986642551,11.284423828125,11.215972900390625
2136560330,497044029736,"(0.9000963568687439, 0.8454957008361816)","(222.05343627929688, 53.444087982177734, 8.81029224395752)",1,2.7999420166015625,1,"(-36.797889709472656, 57.42170715332031, 672.4307861328125)",1,"(0.8892473578453064, 0.8556630611419678)","(216.03224182128906, 50.46140670776367, 7.7246785163879395)",1,2.720062255859375,1,"(23.60739517211914, 60.28802490234375, 674.437255859375)",1,1742986642570,11.1217041015625,10.815093994140625
2136576997,497044046404,"(0.8851653933525085, 0.8146838545799255)","(213.7667694091797, 62.48306655883789, 12.100229263305664)",1,2.82525634765625,1,"(-36.807884216308594, 57.41207504272461, 672.1795654296875)",1,"(0.8815421462059021, 0.8264402151107788)","(211.755859375, 59.034217834472656, 10.844915390014648)",1,2.7301177978515625,1,"(23.6833438873291, 60.28812789916992, 674.1919555664062)",1,1742986642585,10.917999267578125,10.652099609375
2136593663,497044063071,"(0.895632803440094, 0.8239081501960754)","(219.57614135742188, 59.777042388916016, 11.115245819091797)",1,2.771209716796875,1,"(-36.79710388183594, 57.433570861816406, 672.1329345703125)",1,"(0.8840318918228149, 0.8467012047767639)","(213.13766479492188, 53.09046936035156, 8.681583404541016)",1,2.733642578125,1,"(23.71965789794922, 60.30980682373047, 674.0892333984375)",1,1742986642601,10.709808349609375,10.686813354492188
2136610330,497044079738,"(0.9000685811042786, 0.8217288255691528)","(222.03802490234375, 60.416378021240234, 11.347917556762695)",1,2.7630157470703125,1,"(-36.795860290527344, 57.46532440185547, 672.0618286132812)",1,"(0.880509614944458, 0.8358315825462341)","(211.18280029296875, 56.27915573120117, 9.842184066772461)",1,2.7322845458984375,1,"(23.769729614257812, 60.36919403076172, 674.3243408203125)",1,1742986642619,10.926345825195312,10.73504638671875
2136626997,497044096406,"(0.8979198336601257, 0.8257394433021545)","(220.845458984375, 59.23979568481445, 10.91974925994873)",1,2.788726806640625,1,"(-36.79473876953125, 57.5185432434082, 672.225830078125)",1,"(0.8866270184516907, 0.8269380927085876)","(214.57794189453125, 58.888153076171875, 10.791781425476074)",1,2.7218017578125,1,"(23.825214385986328, 60.43095397949219, 674.5965576171875)",1,1742986642637,11.176498413085938,10.966079711914062
2136643663,497044113072,"(0.8981291651725769, 0.828238844871521)","(220.9616241455078, 58.5065803527832, 10.652868270874023)",1,2.8170623779296875,1,"(-36.78194808959961, 57.55451202392578, 672.339599609375)",1,"(0.8818803429603577, 0.8293523192405701)","(211.94357299804688, 58.179908752441406, 10.533987045288086)",1,2.73553466796875,1,"(23.849132537841797, 60.43278503417969, 674.5579223632812)",1,1742986642655,11.019012451171875,10.853073120117188
2136660330,497044129740,"(0.8958397507667542, 0.8250393271446228)","(219.69105529785156, 59.445186614990234, 10.994494438171387)",1,2.8116455078125,1,"(-36.76494598388672, 57.555747985839844, 672.3162841796875)",1,"(0.8822389841079712, 0.8403512835502625)","(212.14259338378906, 54.953269958496094, 9.359577178955078)",1,2.737701416015625,1,"(23.865509033203125, 60.398773193359375, 674.2539672851562)",1,1742986642666,10.924942016601562,10.649658203125
2136676996,497044146406,"(0.8884520530700684, 0.8338656425476074)","(215.59083557128906, 56.85588455200195, 10.052072525024414)",1,2.843841552734375,1,"(-36.75059127807617, 57.552513122558594, 672.3179321289062)",1,"(0.8843423128128052, 0.8340258598327637)","(213.30992126464844, 56.808895111083984, 10.034955024719238)",1,2.7508392333984375,1,"(23.882917404174805, 60.35501480102539, 673.96435546875)",1,1742986642681,11.16461181640625,10.885879516601562
2136693662,497044163073,"(0.8932006359100342, 0.8314416408538818)","(218.22630310058594, 57.56699752807617, 10.310891151428223)",1,2.8087158203125,1,"(-36.737449645996094, 57.56505584716797, 672.3187255859375)",1,"(0.8881586790084839, 0.840917706489563)","(215.42803955078125, 54.78710174560547, 9.299115180969238)",1,2.725616455078125,1,"(23.906875610351562, 60.335121154785156, 673.8370361328125)",1,1742986642703,11.15203857421875,10.767257690429688
2136710329,497044179740,"(0.8917772173881531, 0.8364891409873962)","(217.43629455566406, 56.08625030517578, 9.771964073181152)",1,2.82476806640625,1,"(-36.7215461730957, 57.585628509521484, 672.2557373046875)",1,"(0.8854554891586304, 0.8375874161720276)","(213.9277801513672, 55.764095306396484, 9.654656410217285)",1,2.752349853515625,1,"(23.934703826904297, 60.34396743774414, 673.8220825195312)",1,1742986642719,11.252365112304688,10.722885131835938
2136726996,497044196408,"(0.89231938123703, 0.8302932977676392)","(217.73721313476562, 57.903892517089844, 10.433513641357422)",1,2.84576416015625,1,"(-36.71479034423828, 57.602378845214844, 672.2680053710938)",1,"(0.8895124793052673, 0.8378510475158691)","(216.17938232421875, 55.68672180175781, 9.626553535461426)",1,2.750244140625,1,"(23.964168548583984, 60.37659454345703, 673.945556640625)",1,1742986642737,11.143447875976562,10.771072387695312
2136743662,497044213074,"(0.8892102241516113, 0.8267975449562073)","(216.0116424560547, 58.92940139770508, 10.806778907775879)",1,2.839569091796875,1,"(-36.70284652709961, 57.60118865966797, 672.19287109375)",1,"(0.8846670389175415, 0.8417806029319763)","(213.49014282226562, 54.5339469909668, 9.207015991210938)",1,2.7594146728515625,1,"(23.99419593811035, 60.4172248840332, 674.1693115234375)",1,1742986642753,11.061325073242188,10.803237915039062
2136760329,497044229743,"(0.889505922794342, 0.8334469199180603)","(216.1757354736328, 56.97871017456055, 10.096799850463867)",1,2.83380126953125,1,"(-36.68854904174805, 57.599788665771484, 672.1190795898438)",1,"(0.8834859728813171, 0.836067795753479)","(212.83468627929688, 56.20986557006836, 9.816932678222656)",1,2.755706787109375,1,"(24.010421752929688, 60.43355178833008, 674.2061157226562)",1,1742986642770,11.161972045898438,10.929000854492188
2136776995,497044246410,"(0.8977898955345154, 0.8335883617401123)","(220.77334594726562, 56.93724060058594, 10.081672668457031)",1,2.809478759765625,1,"(-36.68058395385742, 57.580711364746094, 672.0709228515625)",1,"(0.8874780535697937, 0.8423340320587158)","(215.05029296875, 54.37159729003906, 9.147867202758789)",1,2.7520904541015625,1,"(24.01992416381836, 60.43010711669922, 674.255859375)",1,1742986642787,11.057937622070312,10.9176025390625
2136793662,497044263077,"(0.8307826519012451, 0.8502538204193115)","(183.5843048095703, 52.04824447631836, 8.302268028259277)",1,2.889923095703125,1,"(-36.96074676513672, 57.54220199584961, 672.116943359375)",1,"(0.8409480452537537, 0.847248375415802)","(189.22613525390625, 52.929954528808594, 8.62311840057373)",1,2.75030517578125,1,"(23.819255828857422, 60.41053009033203, 674.232666015625)",1,1742986642802,11.089202880859375,11.10791015625
2136810328,497044279744,"(0.7158216238021851, 0.8534328937530518)","(119.78095245361328, 51.11561965942383, 7.962812423706055)",1,2.9133148193359375,1,"(-37.63063430786133, 57.52637481689453, 671.8859252929688)",1,"(0.7318430542945862, 0.8372757434844971)","(128.67283630371094, 55.85552215576172, 9.68797492980957)",1,2.799102783203125,1,"(23.217588424682617, 60.33802795410156, 673.50927734375)",1,1742986642819,11.040725708007812,10.908905029296875
2136826996,497044296412,"(0.5908398032188416, 0.8375771641731262)","(50.41605758666992, 55.767086029052734, 9.655778884887695)",1,2.8752899169921875,1,"(-38.339569091796875, 57.547576904296875, 671.9993896484375)",1,"(0.609783947467804, 0.8403928279876709)","(60.9300422668457, 54.941070556640625, 9.355155944824219)",1,2.821502685546875,1,"(22.4703369140625, 60.310813903808594, 673.0718383789062)",1,1742986642835,10.578506469726562,10.378936767578125
