device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,left_eye_openness_value,right_eye_openness_value
3764804614,1335827978477,"(0.5515546202659607, 0.5173589587211609)","(28.61277198791504, 149.70639038085938, 43.84689712524414)",1,3.1107635498046875,1,"(-25.62569808959961, 75.91690063476562, 694.4366455078125)",1,"(0.5529174208641052, 0.526248037815094)","(29.369136810302734, 147.09869384765625, 42.89776611328125)",1,2.94049072265625,1,"(35.417850494384766, 79.6210708618164, 694.9487915039062)",1,11.230133056640625,11.023345947265625
3764821280,1335827995145,"(0.5395774841308594, 0.5312460660934448)","(21.965456008911133, 145.63246154785156, 42.364105224609375)",1,3.1084442138671875,1,"(-25.65361785888672, 75.91926574707031, 694.7281494140625)",1,"(0.5447535514831543, 0.5315443873405457)","(24.838214874267578, 145.54493713378906, 42.332252502441406)",1,2.9474639892578125,1,"(35.41765594482422, 79.61018371582031, 695.245361328125)",1,11.321197509765625,10.9053955078125
3764837947,1335828011814,"(0.5410546660423279, 0.5293267965316772)","(22.785322189331055, 146.19546508789062, 42.56904220581055)",1,3.1356048583984375,1,"(-25.625957489013672, 75.86685180664062, 694.6903076171875)",1,"(0.5439255237579346, 0.533608615398407)","(24.37864875793457, 144.93939208984375, 42.11184310913086)",1,2.95709228515625,1,"(35.43792724609375, 79.52510070800781, 694.720703125)",1,11.28460693359375,11.10247802734375
3764854614,1335828028482,"(0.5452844500541687, 0.5162630677223206)","(25.13284683227539, 150.02786254882812, 43.96390151977539)",1,3.1218719482421875,1,"(-25.594995498657227, 75.85563659667969, 694.7066650390625)",1,"(0.5453907251358032, 0.5352530479431152)","(25.19181251525879, 144.45697021484375, 41.93626022338867)",1,2.9577789306640625,1,"(35.440399169921875, 79.4577865600586, 694.2120361328125)",1,11.204498291015625,10.709152221679688
3764871284,1335828045154,"(0.5478989481925964, 0.5206013321876526)","(26.58390998840332, 148.7551727294922, 43.50069046020508)",1,3.110107421875,1,"(-25.571077346801758, 75.86083984375, 694.7083740234375)",1,"(0.5440515875816345, 0.5391156673431396)","(24.448619842529297, 143.32382202148438, 41.52386474609375)",1,2.963653564453125,1,"(35.457794189453125, 79.45611572265625, 694.1427612304688)",1,11.280136108398438,10.889297485351562
3764887949,1335828061821,"(0.5466626882553101, 0.5203298926353455)","(25.897743225097656, 148.83480834960938, 43.52967834472656)",1,3.1435546875,1,"(-25.560644149780273, 75.84648132324219, 694.775634765625)",1,"(0.5449735522270203, 0.5386046767234802)","(24.96029281616211, 143.47373962402344, 41.57841491699219)",1,2.9481658935546875,1,"(35.47110366821289, 79.46601104736328, 694.2357788085938)",1,11.545944213867188,10.849884033203125
3764904616,1335828078490,"(0.5464787483215332, 0.522095799446106)","(25.795696258544922, 148.3167724609375, 43.341156005859375)",1,3.1351470947265625,1,"(-25.56757354736328, 75.81110382080078, 694.762939453125)",1,"(0.5453026294708252, 0.5426203608512878)","(25.142940521240234, 142.29568481445312, 41.14962387084961)",1,2.950225830078125,1,"(35.46040344238281, 79.44632720947266, 694.1828002929688)",1,11.413497924804688,10.9510498046875
3764921282,1335828095158,"(0.5506688952445984, 0.5072029829025269)","(28.12120246887207, 152.6857452392578, 44.93132019042969)",1,3.125274658203125,1,"(-25.581501007080078, 75.76589965820312, 694.72216796875)",1,"(0.5475412011146545, 0.5390737056732178)","(26.385330200195312, 143.3361358642578, 41.52831268310547)",1,2.9256134033203125,1,"(35.45908737182617, 79.43394470214844, 694.3034057617188)",1,11.383316040039062,11.038833618164062
3764937949,1335828111826,"(0.5443547964096069, 0.5166225433349609)","(24.616870880126953, 149.9224395751953, 43.925498962402344)",1,3.144012451171875,1,"(-25.592514038085938, 75.74092864990234, 694.693359375)",1,"(0.5477064847946167, 0.5421010851860046)","(26.47706413269043, 142.447998046875, 41.2050895690918)",1,2.9576416015625,1,"(35.464378356933594, 79.42332458496094, 694.4481811523438)",1,11.291717529296875,10.830459594726562
3764954616,1335828128495,"(0.5500898957252502, 0.5089613795280457)","(27.799869537353516, 152.16989135742188, 44.74353790283203)",1,3.1282958984375,1,"(-25.592159271240234, 75.74394226074219, 694.720703125)",1,"(0.544999897480011, 0.5430727601051331)","(24.974924087524414, 142.16297912597656, 41.10131072998047)",1,2.985107421875,1,"(35.46709442138672, 79.4226303100586, 694.4481811523438)",1,11.369125366210938,10.852783203125
3764971282,1335828145163,"(0.5472709536552429, 0.5175797343254089)","(26.23533821105957, 149.64163208007812, 43.82331848144531)",1,3.13409423828125,1,"(-25.5760440826416, 75.78306579589844, 694.8292236328125)",1,"(0.5440805554389954, 0.5424525141716003)","(24.464710235595703, 142.34490966796875, 41.16754150390625)",1,2.967041015625,1,"(35.467018127441406, 79.44263458251953, 694.355712890625)",1,11.43780517578125,10.741439819335938
3764987949,1335828161832,"(0.544023871421814, 0.5190474390983582)","(24.433208465576172, 149.21104431152344, 43.66661071777344)",1,3.1082611083984375,1,"(-25.55706024169922, 75.85489654541016, 694.936767578125)",1,"(0.5486902594566345, 0.5440406203269958)","(27.023088455200195, 141.87904357910156, 40.99797439575195)",1,2.970458984375,1,"(35.480323791503906, 79.4776382446289, 694.3802490234375)",1,11.290618896484375,10.774826049804688
3765004615,1335828178500,"(0.5457268357276917, 0.5297046899795532)","(25.378381729125977, 146.08465576171875, 42.528663635253906)",1,3.1434478759765625,1,"(-25.549348831176758, 75.91378784179688, 695.0031127929688)",1,"(0.5424461364746094, 0.5400972962379456)","(23.55756378173828, 143.03585815429688, 41.41899108886719)",1,2.96893310546875,1,"(35.49249267578125, 79.50009155273438, 694.419677734375)",1,11.25311279296875,10.824050903320312
3765021281,1335828195168,"(0.5451392531394958, 0.5344559550285339)","(25.0522518157959, 144.6907958984375, 42.02141189575195)",1,3.1694183349609375,1,"(-25.55337142944336, 75.96183776855469, 695.0956420898438)",1,"(0.5458658933639526, 0.5346866846084595)","(25.45554542541504, 144.62313842773438, 41.99673843383789)",1,2.9444732666015625,1,"(35.49386215209961, 79.51209259033203, 694.4598388671875)",1,11.233184814453125,10.689544677734375
3765037950,1335828211839,"(0.5460096001625061, 0.5298083424568176)","(25.535261154174805, 146.05422973632812, 42.517616271972656)",1,3.112701416015625,1,"(-25.566177368164062, 75.96359252929688, 695.040283203125)",1,"(0.5443122386932373, 0.5430673956871033)","(24.593259811401367, 142.16456604003906, 41.10187530517578)",1,2.97607421875,1,"(35.48044204711914, 79.49626159667969, 694.36767578125)",1,11.174560546875,10.85467529296875
3765054615,1335828228506,"(0.5480208992958069, 0.5330802798271179)","(26.651586532592773, 145.09439086914062, 42.168251037597656)",1,3.1193084716796875,1,"(-25.57585906982422, 75.95723724365234, 695.0267333984375)",1,"(0.5438374876976013, 0.5248133540153503)","(24.32979393005371, 147.51956176757812, 43.05093765258789)",1,2.9414215087890625,1,"(35.463157653808594, 79.48446655273438, 694.3695068359375)",1,11.16229248046875,10.78363037109375
3765071283,1335828245176,"(0.5470821261405945, 0.535374104976654)","(26.130563735961914, 144.42144775390625, 41.9233283996582)",1,3.1483001708984375,1,"(-25.579288482666016, 75.96324157714844, 695.066162109375)",1,"(0.5440066456794739, 0.5440176129341125)","(24.42364501953125, 141.8857879638672, 41.000423431396484)",1,2.9864044189453125,1,"(35.46314239501953, 79.48898315429688, 694.4493408203125)",1,11.495330810546875,10.747726440429688
3765087948,1335828261843,"(0.5456754565238953, 0.5358827114105225)","(25.349868774414062, 144.27223205566406, 41.86901092529297)",1,3.1216888427734375,1,"(-25.575477600097656, 75.97605895996094, 695.1458740234375)",1,"(0.5454724431037903, 0.5419695377349854)","(25.237186431884766, 142.48660278320312, 41.21913528442383)",1,2.9701080322265625,1,"(35.46846008300781, 79.49496459960938, 694.5025634765625)",1,11.870574951171875,10.60931396484375
3765104617,1335828278514,"(0.5459884405136108, 0.5333252549171448)","(25.52357292175293, 145.02249145507812, 42.14210510253906)",1,3.1240386962890625,1,"(-25.568323135375977, 75.99197387695312, 695.26708984375)",1,"(0.5461434721946716, 0.5350159406661987)","(25.609621047973633, 144.52651977539062, 41.96159362792969)",1,2.9578704833984375,1,"(35.47644805908203, 79.50019836425781, 694.5421142578125)",1,11.120071411132812,10.872055053710938
3765121283,1335828295182,"(0.543648362159729, 0.533128559589386)","(24.22478675842285, 145.08021545410156, 42.16312026977539)",1,3.143310546875,1,"(-25.563343048095703, 75.9931640625, 695.3355712890625)",1,"(0.5437459349632263, 0.546879768371582)","(24.2789363861084, 141.04617309570312, 40.694786071777344)",1,2.982025146484375,1,"(35.484344482421875, 79.50810241699219, 694.634033203125)",1,11.220062255859375,10.83892822265625
3765137951,1335828311851,"(0.5437303781509399, 0.5346848368644714)","(24.270368576049805, 144.62364196777344, 41.996917724609375)",1,3.1251220703125,1,"(-25.569149017333984, 75.98622131347656, 695.3077392578125)",1,"(0.5461494326591492, 0.5358096957206726)","(25.612899780273438, 144.2936553955078, 41.876827239990234)",1,2.9529876708984375,1,"(35.473663330078125, 79.5097427368164, 694.6337280273438)",1,11.298248291015625,10.849502563476562
3765154618,1335828328521,"(0.5464417934417725, 0.5282605886459351)","(25.775190353393555, 146.5082550048828, 42.68286895751953)",1,3.1049652099609375,1,"(-25.584224700927734, 75.97750854492188, 695.1864624023438)",1,"(0.544580340385437, 0.5366497039794922)","(24.742063522338867, 144.04725646972656, 41.787113189697266)",1,2.955291748046875,1,"(35.456703186035156, 79.52185821533203, 694.7047119140625)",1,11.394561767578125,10.766677856445312
3765171282,1335828345187,"(0.5477511882781982, 0.5349734425544739)","(26.501880645751953, 144.5389862060547, 41.96614074707031)",1,3.1181793212890625,1,"(-25.597543716430664, 75.97160339355469, 694.9977416992188)",1,"(0.5457224249839783, 0.5281102061271667)","(25.375911712646484, 146.5523681640625, 42.698951721191406)",1,2.93511962890625,1,"(35.446144104003906, 79.55833435058594, 694.9463500976562)",1,11.1854248046875,10.6168212890625
3765187951,1335828361858,"(0.5475873947143555, 0.5280245542526245)","(26.410991668701172, 146.5775146484375, 42.70809555053711)",1,3.0923919677734375,1,"(-25.599853515625, 75.96302032470703, 694.8378295898438)",1,"(0.5451881885528564, 0.5341765284538269)","(25.079408645629883, 144.7727813720703, 42.051177978515625)",1,2.9673919677734375,1,"(35.446319580078125, 79.60446166992188, 695.201904296875)",1,11.429214477539062,10.97906494140625
3765204618,1335828378527,"(0.5440624356269836, 0.5246080160140991)","(24.454622268676758, 147.5797882080078, 43.07288360595703)",1,3.1179046630859375,1,"(-25.595125198364258, 75.96658325195312, 694.7987060546875)",1,"(0.5432551503181458, 0.5274361968040466)","(24.00656509399414, 146.75009155273438, 42.77093505859375)",1,2.9471893310546875,1,"(35.452781677246094, 79.64454650878906, 695.3345947265625)",1,11.522979736328125,10.920501708984375
3765221284,1335828395195,"(0.5442047715187073, 0.5274518728256226)","(24.533632278442383, 146.74549865722656, 42.76922607421875)",1,3.1144561767578125,1,"(-25.583805084228516, 76.03585815429688, 695.3076171875)",1,"(0.5463132858276367, 0.5392671227455139)","(25.703855514526367, 143.27940368652344, 41.50765609741211)",1,2.948638916015625,1,"(35.4742546081543, 79.6380615234375, 695.1036376953125)",1,11.453048706054688,10.963150024414062
3765237951,1335828411864,"(0.558266818523407, 0.5176055431365967)","(32.33804702758789, 149.634033203125, 43.82057189941406)",1,3.1310882568359375,1,"(-25.545156478881836, 76.12564086914062, 696.0748901367188)",1,"(0.5518746376037598, 0.5291527509689331)","(28.79043197631836, 146.24656677246094, 42.58760070800781)",1,2.9426116943359375,1,"(35.54375076293945, 79.63839721679688, 695.09619140625)",1,11.2635498046875,10.857162475585938
3765254618,1335828428533,"(0.5556246042251587, 0.5221747159957886)","(30.87164306640625, 148.29360961914062, 43.33268356323242)",1,3.146240234375,1,"(-25.523265838623047, 76.07875061035156, 695.8231201171875)",1,"(0.550872802734375, 0.5241066813468933)","(28.234386444091797, 147.7268524169922, 43.12639236450195)",1,2.9739227294921875,1,"(35.57676696777344, 79.63136291503906, 695.2672729492188)",1,11.404067993164062,10.784423828125
3765271286,1335828445203,"(0.5537973046302795, 0.5267882943153381)","(29.857500076293945, 146.94020080566406, 42.84005355834961)",1,3.1123504638671875,1,"(-25.500385284423828, 76.02002716064453, 695.5567626953125)",1,"(0.5515856742858887, 0.5294850468635559)","(28.630041122436523, 146.14906311035156, 42.5521240234375)",1,2.9524078369140625,1,"(35.61431884765625, 79.65536499023438, 695.5997314453125)",1,11.227783203125,10.893646240234375
3765287953,1335828461873,"(0.5550584197044373, 0.5200448632240295)","(30.55742645263672, 148.91842651367188, 43.56008529663086)",1,3.126739501953125,1,"(-25.49646759033203, 75.98301696777344, 695.5436401367188)",1,"(0.5492181777954102, 0.5386865735054016)","(27.316070556640625, 143.44970703125, 41.56964111328125)",1,2.981719970703125,1,"(35.63310241699219, 79.66238403320312, 695.7451171875)",1,11.33319091796875,10.971710205078125
3765304620,1335828478541,"(0.5539693236351013, 0.5209476351737976)","(29.952913284301758, 148.6536102294922, 43.46372985839844)",1,3.1352081298828125,1,"(-25.50390625, 75.96763610839844, 695.5823974609375)",1,"(0.5521895289421082, 0.538772702217102)","(28.965160369873047, 143.42445373535156, 41.560482025146484)",1,2.942108154296875,1,"(35.63307189941406, 79.65428161621094, 695.7447509765625)",1,11.368240356445312,10.922592163085938
3765321286,1335828495210,"(0.5511611700057983, 0.5219950675964355)","(28.394399642944336, 148.34634399414062, 43.35187530517578)",1,3.1528167724609375,1,"(-25.515949249267578, 75.9502944946289, 695.6746215820312)",1,"(0.5490017533302307, 0.5441958904266357)","(27.195941925048828, 141.83351135253906, 40.98136520385742)",1,2.956024169921875,1,"(35.624969482421875, 79.63980102539062, 695.7037963867188)",1,11.332199096679688,10.807632446289062
3765337951,1335828511877,"(0.5541579723358154, 0.5162285566329956)","(30.057661056518555, 150.03799438476562, 43.967586517333984)",1,3.164581298828125,1,"(-25.527141571044922, 75.92288208007812, 695.7410888671875)",1,"(0.5519083142280579, 0.5390671491622925)","(28.80908203125, 143.33804321289062, 41.52901077270508)",1,2.9381256103515625,1,"(35.615760803222656, 79.62052917480469, 695.6790161132812)",1,11.328567504882812,10.8970947265625
3765354617,1335828528545,"(0.552987813949585, 0.5087190866470337)","(29.4082088470459, 152.24098205566406, 44.76942443847656)",1,3.1466522216796875,1,"(-25.535419464111328, 75.91100311279297, 695.9151000976562)",1,"(0.5501149296760559, 0.5351565480232239)","(27.813756942749023, 144.48529052734375, 41.94655227661133)",1,2.9337158203125,1,"(35.613338470458984, 79.59820556640625, 695.6790771484375)",1,11.16412353515625,10.723770141601562
3765371284,1335828545214,"(0.5529887080192566, 0.511045515537262)","(29.40869140625, 151.55850219726562, 44.52103042602539)",1,3.1327056884765625,1,"(-25.541728973388672, 75.91368865966797, 696.0341796875)",1,"(0.5511528253555298, 0.5331653356552124)","(28.38979148864746, 145.06944274902344, 42.159149169921875)",1,2.9160003662109375,1,"(35.6135139465332, 79.5888671875, 695.7058715820312)",1,11.375747680664062,10.7955322265625
3765387951,1335828561883,"(0.553216278553009, 0.5118691325187683)","(29.535005569458008, 151.31687927246094, 44.43306350708008)",1,3.1738433837890625,1,"(-25.549270629882812, 75.91529083251953, 696.0745239257812)",1,"(0.5490831732749939, 0.5438886880874634)","(27.24113655090332, 141.92361450195312, 41.014183044433594)",1,2.95477294921875,1,"(35.60261535644531, 79.59471130371094, 695.6937866210938)",1,11.160720825195312,10.673416137695312
3765404619,1335828578554,"(0.5564033389091492, 0.5104420781135559)","(31.303810119628906, 151.7355194091797, 44.585418701171875)",1,3.1010589599609375,1,"(-25.562149047851562, 75.93296813964844, 695.9269409179688)",1,"(0.5529482364654541, 0.5296804308891296)","(29.38625717163086, 146.0917510986328, 42.531272888183594)",1,2.92718505859375,1,"(35.55943298339844, 79.60582733154297, 695.4172973632812)",1,11.206878662109375,10.716812133789062
3765421286,1335828595222,"(0.5517750978469849, 0.5275780558586121)","(28.735179901123047, 146.70849609375, 42.75572967529297)",1,3.1495361328125,1,"(-25.595123291015625, 76.03321075439453, 695.7611083984375)",1,"(0.5509694218635559, 0.5385302305221558)","(28.28798484802246, 143.49557495117188, 41.58634567260742)",1,2.98492431640625,1,"(35.49571990966797, 79.68923950195312, 695.517578125)",1,11.323989868164062,10.670516967773438
3765437953,1335828611892,"(0.5511305928230286, 0.5182108879089355)","(28.37746238708496, 149.45645141601562, 43.75590896606445)",1,3.1214141845703125,1,"(-25.637836456298828, 76.029052734375, 695.2234497070312)",1,"(0.5541273355484009, 0.5469601154327393)","(30.04064178466797, 141.0225830078125, 40.68622589111328)",1,2.9638519287109375,1,"(35.44085693359375, 79.86475372314453, 695.7247924804688)",1,11.14715576171875,11.092559814453125
